company,ticker,date,price
Apple,AAPL,2007-02-26,12.66
Apple,AAPL,2007-02-23,12.72
Apple,AAPL,2007-02-22,12.79
Apple,AAPL,2007-02-21,12.74
Apple,AAPL,2007-02-20,12.27
Apple,AAPL,2007-02-16,12.12
Apple,AAPL,2007-02-15,12.17
Apple,AAPL,2007-02-14,12.19
Apple,AAPL,2007-02-13,12.09
Apple,AAPL,2007-02-12,12.13
Apple,AAPL,2007-02-09,11.9
Apple,AAPL,2007-02-08,12.31
Apple,AAPL,2007-02-07,12.31
Apple,AAPL,2007-02-06,12.02
Apple,AAPL,2007-02-05,11.99
Apple,AAPL,2007-02-02,12.11
Apple,AAPL,2007-02-01,12.11
Apple,AAPL,2007-01-31,12.25
Apple,AAPL,2007-01-30,12.22
Apple,AAPL,2007-01-29,12.28
Apple,AAPL,2007-01-26,12.2
Apple,AAPL,2007-01-25,12.32
Apple,AAPL,2007-01-24,12.39
Apple,AAPL,2007-01-23,12.24
Apple,AAPL,2007-01-22,12.4
Apple,AAPL,2007-01-19,12.64
Apple,AAPL,2007-01-18,12.72
Apple,AAPL,2007-01-17,13.56
Apple,AAPL,2007-01-16,13.87
Apple,AAPL,2007-01-12,13.52
Apple,AAPL,2007-01-11,13.69
Apple,AAPL,2007-01-10,13.86
Apple,AAPL,2007-01-09,13.22
Apple,AAPL,2007-01-08,12.21
Apple,AAPL,2007-01-05,12.15
Apple,AAPL,2007-01-04,12.24
Apple,AAPL,2007-01-03,11.97
Apple,AAPL,2006-12-29,12.12
Apple,AAPL,2006-12-28,11.55
Apple,AAPL,2006-12-27,11.65
Apple,AAPL,2006-12-26,11.64
Apple,AAPL,2006-12-22,11.74
Apple,AAPL,2006-12-21,11.84
Apple,AAPL,2006-12-20,12.11
Apple,AAPL,2006-12-19,12.33
Apple,AAPL,2006-12-18,12.21
Apple,AAPL,2006-12-15,12.53
Apple,AAPL,2006-12-14,12.65
Apple,AAPL,2006-12-13,12.72
Apple,AAPL,2006-12-12,12.31
Apple,AAPL,2006-12-11,12.68
Apple,AAPL,2006-12-08,12.61
Apple,AAPL,2006-12-07,12.43
Apple,AAPL,2006-12-06,12.83
Apple,AAPL,2006-12-05,13.04
Apple,AAPL,2006-12-04,13.02
Apple,AAPL,2006-12-01,13.05
Apple,AAPL,2006-11-30,13.09
Apple,AAPL,2006-11-29,13.11
Apple,AAPL,2006-11-28,13.12
Apple,AAPL,2006-11-27,12.79
Apple,AAPL,2006-11-24,13.09
Apple,AAPL,2006-11-22,12.9
Apple,AAPL,2006-11-21,12.66
Apple,AAPL,2006-11-20,12.35
Apple,AAPL,2006-11-17,12.26
Apple,AAPL,2006-11-16,12.23
Apple,AAPL,2006-11-15,12.01
Apple,AAPL,2006-11-14,12.1
Apple,AAPL,2006-11-13,12.05
Apple,AAPL,2006-11-10,11.87
Apple,AAPL,2006-11-09,11.91
Apple,AAPL,2006-11-08,11.78
Apple,AAPL,2006-11-07,11.5
Apple,AAPL,2006-11-06,11.39
Apple,AAPL,2006-11-03,11.18
Apple,AAPL,2006-11-02,11.28
Apple,AAPL,2006-11-01,11.31
Apple,AAPL,2006-10-31,11.58
Apple,AAPL,2006-10-30,11.49
Apple,AAPL,2006-10-27,11.49
Apple,AAPL,2006-10-26,11.74
Apple,AAPL,2006-10-25,11.67
Apple,AAPL,2006-10-24,11.58
Apple,AAPL,2006-10-23,11.64
Apple,AAPL,2006-10-20,11.42
Apple,AAPL,2006-10-19,11.28
Apple,AAPL,2006-10-18,10.65
Apple,AAPL,2006-10-17,10.61
Apple,AAPL,2006-10-16,10.77
Apple,AAPL,2006-10-13,10.72
Apple,AAPL,2006-10-12,10.75
Apple,AAPL,2006-10-11,10.46
Apple,AAPL,2006-10-10,10.54
Apple,AAPL,2006-10-09,10.66
Apple,AAPL,2006-10-06,10.6
Apple,AAPL,2006-10-05,10.69
Apple,AAPL,2006-10-04,10.77
Apple,AAPL,2006-10-03,10.58
Apple,AAPL,2006-10-02,10.69
Apple,AAPL,2006-09-29,11
Apple,AAPL,2006-09-28,11
Apple,AAPL,2006-09-27,10.92
Apple,AAPL,2006-09-26,11.09
Apple,AAPL,2006-09-25,10.82
Apple,AAPL,2006-09-22,10.43
Apple,AAPL,2006-09-21,10.66
Apple,AAPL,2006-09-20,10.75
Apple,AAPL,2006-09-19,10.54
Apple,AAPL,2006-09-18,10.56
Apple,AAPL,2006-09-15,10.59
Apple,AAPL,2006-09-14,10.6
Apple,AAPL,2006-09-13,10.6
Apple,AAPL,2006-09-12,10.38
Apple,AAPL,2006-09-11,10.36
Apple,AAPL,2006-09-08,10.36
Apple,AAPL,2006-09-07,10.4
Apple,AAPL,2006-09-06,10
Apple,AAPL,2006-09-05,10.21
Apple,AAPL,2006-09-01,9.77
Apple,AAPL,2006-08-31,9.69
Apple,AAPL,2006-08-30,9.57
Apple,AAPL,2006-08-29,9.5
Apple,AAPL,2006-08-28,9.57
Apple,AAPL,2006-08-25,9.82
Apple,AAPL,2006-08-24,9.69
Apple,AAPL,2006-08-23,9.62
Apple,AAPL,2006-08-22,9.66
Apple,AAPL,2006-08-21,9.51
Apple,AAPL,2006-08-18,9.7
Apple,AAPL,2006-08-17,9.66
Apple,AAPL,2006-08-16,9.71
Apple,AAPL,2006-08-15,9.49
Apple,AAPL,2006-08-14,9.13
Apple,AAPL,2006-08-11,9.09
Apple,AAPL,2006-08-10,9.15
Apple,AAPL,2006-08-09,9.08
Apple,AAPL,2006-08-08,9.25
Apple,AAPL,2006-08-07,9.6
Apple,AAPL,2006-08-04,9.76
Apple,AAPL,2006-08-03,9.94
Apple,AAPL,2006-08-02,9.74
Apple,AAPL,2006-08-01,9.6
Apple,AAPL,2006-07-31,9.71
Apple,AAPL,2006-07-28,9.37
Apple,AAPL,2006-07-27,9.06
Apple,AAPL,2006-07-26,9.12
Apple,AAPL,2006-07-25,8.85
Apple,AAPL,2006-07-24,8.77
Apple,AAPL,2006-07-21,8.67
Apple,AAPL,2006-07-20,8.64
Apple,AAPL,2006-07-19,7.73
Apple,AAPL,2006-07-18,7.56
Apple,AAPL,2006-07-17,7.48
Apple,AAPL,2006-07-14,7.24
Apple,AAPL,2006-07-13,7.46
Apple,AAPL,2006-07-12,7.57
Apple,AAPL,2006-07-11,7.95
Apple,AAPL,2006-07-10,7.86
Apple,AAPL,2006-07-07,7.91
Apple,AAPL,2006-07-06,7.97
Apple,AAPL,2006-07-05,8.14
Apple,AAPL,2006-07-03,8.28
Apple,AAPL,2006-06-30,8.18
Apple,AAPL,2006-06-29,8.42
Apple,AAPL,2006-06-28,8
Apple,AAPL,2006-06-27,8.2
Apple,AAPL,2006-06-26,8.43
Apple,AAPL,2006-06-23,8.4
Apple,AAPL,2006-06-22,8.51
Apple,AAPL,2006-06-21,8.27
Apple,AAPL,2006-06-20,8.21
Apple,AAPL,2006-06-19,8.17
Apple,AAPL,2006-06-16,8.22
Apple,AAPL,2006-06-15,8.48
Apple,AAPL,2006-06-14,8.23
Apple,AAPL,2006-06-13,8.33
Apple,AAPL,2006-06-12,8.14
Apple,AAPL,2006-06-09,8.46
Apple,AAPL,2006-06-08,8.68
Apple,AAPL,2006-06-07,8.37
Apple,AAPL,2006-06-06,8.53
Facebook,FB,2017-06-02,153.61
Facebook,FB,2017-06-01,151.53
Facebook,FB,2017-05-31,151.46
Facebook,FB,2017-05-30,152.38
Facebook,FB,2017-05-26,152.13
Facebook,FB,2017-05-25,151.96
Facebook,FB,2017-05-24,150.04
Facebook,FB,2017-05-23,148.07
Facebook,FB,2017-05-22,148.24
Facebook,FB,2017-05-19,148.06
Facebook,FB,2017-05-18,147.66
Facebook,FB,2017-05-17,144.85
Facebook,FB,2017-05-16,149.78
Facebook,FB,2017-05-15,150.19
Facebook,FB,2017-05-12,150.33
Facebook,FB,2017-05-11,150.04
Facebook,FB,2017-05-10,150.29
Facebook,FB,2017-05-09,150.48
Facebook,FB,2017-05-08,151.06
Facebook,FB,2017-05-05,150.24
Facebook,FB,2017-05-04,150.85
Facebook,FB,2017-05-03,151.8
Facebook,FB,2017-05-02,152.78
Facebook,FB,2017-05-01,152.46
Facebook,FB,2017-04-28,150.25
Facebook,FB,2017-04-27,147.7
Facebook,FB,2017-04-26,146.56
Facebook,FB,2017-04-25,146.49
Facebook,FB,2017-04-24,145.47
Facebook,FB,2017-04-21,143.68
Facebook,FB,2017-04-20,143.8
Facebook,FB,2017-04-19,142.27
Facebook,FB,2017-04-18,140.96
Facebook,FB,2017-04-17,141.42
Facebook,FB,2017-04-13,139.39
Facebook,FB,2017-04-12,139.58
Facebook,FB,2017-04-11,139.92
Facebook,FB,2017-04-10,141.04
Facebook,FB,2017-04-07,140.78
Facebook,FB,2017-04-06,141.17
Facebook,FB,2017-04-05,141.85
Facebook,FB,2017-04-04,141.73
Facebook,FB,2017-04-03,142.28
Facebook,FB,2017-03-31,142.05
Facebook,FB,2017-03-30,142.41
Facebook,FB,2017-03-29,142.65
Facebook,FB,2017-03-28,141.76
Facebook,FB,2017-03-27,140.32
Facebook,FB,2017-03-24,140.34
Facebook,FB,2017-03-23,139.53
Facebook,FB,2017-03-22,139.59
Facebook,FB,2017-03-21,138.51
Facebook,FB,2017-03-20,139.94
Facebook,FB,2017-03-17,139.84
Facebook,FB,2017-03-16,139.99
Facebook,FB,2017-03-15,139.72
Facebook,FB,2017-03-14,139.32
Facebook,FB,2017-03-13,139.6
Facebook,FB,2017-03-10,138.79
Facebook,FB,2017-03-09,138.24
Facebook,FB,2017-03-08,137.72
Facebook,FB,2017-03-07,137.3
Facebook,FB,2017-03-06,137.42
Facebook,FB,2017-03-03,137.17
Facebook,FB,2017-03-02,136.76
Facebook,FB,2017-03-01,137.42
Facebook,FB,2017-02-28,135.54
Facebook,FB,2017-02-27,136.41
Facebook,FB,2017-02-24,135.44
Facebook,FB,2017-02-23,135.36
Facebook,FB,2017-02-22,136.12
Facebook,FB,2017-02-21,133.72
Facebook,FB,2017-02-17,133.53
Facebook,FB,2017-02-16,133.84
Facebook,FB,2017-02-15,133.44
Facebook,FB,2017-02-14,133.85
Facebook,FB,2017-02-13,134.05
Facebook,FB,2017-02-10,134.19
Facebook,FB,2017-02-09,134.14
Facebook,FB,2017-02-08,134.2
Facebook,FB,2017-02-07,131.84
Facebook,FB,2017-02-06,132.06
Facebook,FB,2017-02-03,130.98
Facebook,FB,2017-02-02,130.84
Facebook,FB,2017-02-01,133.23
Facebook,FB,2017-01-31,130.32
Facebook,FB,2017-01-30,130.98
Facebook,FB,2017-01-27,132.18
Facebook,FB,2017-01-26,132.78
Facebook,FB,2017-01-25,131.48
Facebook,FB,2017-01-24,129.37
Facebook,FB,2017-01-23,128.93
Facebook,FB,2017-01-20,127.04
Facebook,FB,2017-01-19,127.55
Facebook,FB,2017-01-18,127.92
Facebook,FB,2017-01-17,127.87
Facebook,FB,2017-01-13,128.34
Facebook,FB,2017-01-12,126.62
Facebook,FB,2017-01-11,126.09
Facebook,FB,2017-01-10,124.35
Facebook,FB,2017-01-09,124.9
Facebook,FB,2017-01-06,123.41
Facebook,FB,2017-01-05,120.67
Facebook,FB,2017-01-04,118.69
Facebook,FB,2017-01-03,116.86
Facebook,FB,2016-12-30,115.05
Facebook,FB,2016-12-29,116.35
Facebook,FB,2016-12-28,116.92
Facebook,FB,2016-12-27,118.01
Facebook,FB,2016-12-23,117.27
Facebook,FB,2016-12-22,117.4
Facebook,FB,2016-12-21,119.04
Facebook,FB,2016-12-20,119.09
Facebook,FB,2016-12-19,119.24
Facebook,FB,2016-12-16,119.87
Facebook,FB,2016-12-15,120.57
Facebook,FB,2016-12-14,120.21
Facebook,FB,2016-12-13,120.31
Facebook,FB,2016-12-12,117.77
Facebook,FB,2016-12-09,119.68
Facebook,FB,2016-12-08,118.91
Facebook,FB,2016-12-07,117.95
Facebook,FB,2016-12-06,117.31
Facebook,FB,2016-12-05,117.43
Facebook,FB,2016-12-02,115.4
Facebook,FB,2016-12-01,115.1
Facebook,FB,2016-11-30,118.42
Facebook,FB,2016-11-29,120.87
Facebook,FB,2016-11-28,120.41
Facebook,FB,2016-11-25,120.38
Facebook,FB,2016-11-23,120.84
Facebook,FB,2016-11-22,121.47
Facebook,FB,2016-11-21,121.77
Facebook,FB,2016-11-18,117.02
Facebook,FB,2016-11-17,117.79
Facebook,FB,2016-11-16,116.34
Facebook,FB,2016-11-15,117.2
Facebook,FB,2016-11-14,115.08
Facebook,FB,2016-11-11,119.02
Facebook,FB,2016-11-10,120.8
Facebook,FB,2016-11-09,123.18
Facebook,FB,2016-11-08,124.22
Facebook,FB,2016-11-07,122.15
Facebook,FB,2016-11-04,120.75
Facebook,FB,2016-11-03,120
Facebook,FB,2016-11-02,127.17
Facebook,FB,2016-11-01,129.5
Facebook,FB,2016-10-31,130.99
Facebook,FB,2016-10-28,131.29
Facebook,FB,2016-10-27,129.69
Facebook,FB,2016-10-26,131.04
Facebook,FB,2016-10-25,132.29
Facebook,FB,2016-10-24,133.28
Facebook,FB,2016-10-21,132.07
Facebook,FB,2016-10-20,130
Facebook,FB,2016-10-19,130.11
Facebook,FB,2016-10-18,128.57
Facebook,FB,2016-10-17,127.54
Facebook,FB,2016-10-14,127.88
Facebook,FB,2016-10-13,127.82
Facebook,FB,2016-10-12,129.05
Facebook,FB,2016-10-11,128.88
Facebook,FB,2016-10-10,130.24
Facebook,FB,2016-10-07,128.99
Facebook,FB,2016-10-06,128.74
Facebook,FB,2016-10-05,128.47
Facebook,FB,2016-10-04,128.19
Facebook,FB,2016-10-03,128.77
Facebook,FB,2016-09-30,128.27
Facebook,FB,2016-09-29,128.09
Facebook,FB,2016-09-28,129.23
Facebook,FB,2016-09-27,128.69
Facebook,FB,2016-09-26,127.31
Facebook,FB,2016-09-23,127.96
Facebook,FB,2016-09-22,130.08
Facebook,FB,2016-09-21,129.94
Facebook,FB,2016-09-20,128.64
Facebook,FB,2016-09-19,128.65
Facebook,FB,2016-09-16,129.07
Facebook,FB,2016-09-15,128.35
Facebook,FB,2016-09-14,127.77
Facebook,FB,2016-09-13,127.21
Facebook,FB,2016-09-12,128.69
Facebook,FB,2016-09-09,127.1
Facebook,FB,2016-09-08,130.27
Facebook,FB,2016-09-07,131.05
Facebook,FB,2016-09-06,129.73
Facebook,FB,2016-09-02,126.51
Facebook,FB,2016-09-01,126.17
Facebook,FB,2016-08-31,126.12
Facebook,FB,2016-08-30,125.84
Facebook,FB,2016-08-29,126.54
Facebook,FB,2016-08-26,124.96
Facebook,FB,2016-08-25,123.89
Facebook,FB,2016-08-24,123.48
Facebook,FB,2016-08-23,124.37
Facebook,FB,2016-08-22,124.15
Facebook,FB,2016-08-19,123.56
Facebook,FB,2016-08-18,123.91
Facebook,FB,2016-08-17,124.37
Facebook,FB,2016-08-16,123.3
Facebook,FB,2016-08-15,123.9
Facebook,FB,2016-08-12,124.88
Facebook,FB,2016-08-11,124.9
Facebook,FB,2016-08-10,124.88
Facebook,FB,2016-08-09,125.06
Facebook,FB,2016-08-08,125.26
Facebook,FB,2016-08-05,125.15
Facebook,FB,2016-08-04,124.36
Facebook,FB,2016-08-03,122.51
Facebook,FB,2016-08-02,123.09
Facebook,FB,2016-08-01,124.31
Facebook,FB,2016-07-29,123.94
Facebook,FB,2016-07-28,125
Facebook,FB,2016-07-27,123.34
Facebook,FB,2016-07-26,121.22
Facebook,FB,2016-07-25,121.63
Facebook,FB,2016-07-22,121
Facebook,FB,2016-07-21,120.61
Facebook,FB,2016-07-20,121.92
Facebook,FB,2016-07-19,120.61
Facebook,FB,2016-07-18,119.37
Facebook,FB,2016-07-15,116.86
Facebook,FB,2016-07-14,117.29
Facebook,FB,2016-07-13,116.78
Facebook,FB,2016-07-12,117.93
Facebook,FB,2016-07-11,117.87
Facebook,FB,2016-07-08,117.24
Facebook,FB,2016-07-07,115.85
Facebook,FB,2016-07-06,116.7
Facebook,FB,2016-07-05,114
Facebook,FB,2016-07-01,114.19
Facebook,FB,2016-06-30,114.28
Facebook,FB,2016-06-29,114.16
Facebook,FB,2016-06-28,112.7
Facebook,FB,2016-06-27,108.97
Facebook,FB,2016-06-24,112.08
Facebook,FB,2016-06-23,115.08
Facebook,FB,2016-06-22,113.91
Facebook,FB,2016-06-21,114.38
Facebook,FB,2016-06-20,113.37
Facebook,FB,2016-06-17,113.02
Facebook,FB,2016-06-16,114.39
Facebook,FB,2016-06-15,114.6
Facebook,FB,2016-06-14,114.94
Facebook,FB,2016-06-13,113.95
Facebook,FB,2016-06-10,116.62
Facebook,FB,2016-06-09,118.56
Facebook,FB,2016-06-08,118.39
Facebook,FB,2016-06-07,117.76
Facebook,FB,2016-06-06,118.79
Facebook,FB,2016-06-03,118.47
Facebook,FB,2016-06-02,118.93
Facebook,FB,2016-06-01,118.78
Facebook,FB,2016-05-31,118.81
Facebook,FB,2016-05-27,119.38
Facebook,FB,2016-05-26,119.47
Facebook,FB,2016-05-25,117.89
Facebook,FB,2016-05-24,117.7
Facebook,FB,2016-05-23,115.97
Facebook,FB,2016-05-20,117.35
Facebook,FB,2016-05-19,116.81
Facebook,FB,2016-05-18,117.65
Facebook,FB,2016-05-17,117.35
Facebook,FB,2016-05-16,118.67
Facebook,FB,2016-05-13,119.81
Facebook,FB,2016-05-12,120.28
Facebook,FB,2016-05-11,119.52
Facebook,FB,2016-05-10,120.5
Facebook,FB,2016-05-09,119.24
Facebook,FB,2016-05-06,119.49
Facebook,FB,2016-05-05,117.81
Facebook,FB,2016-05-04,118.06
Facebook,FB,2016-05-03,117.43
Facebook,FB,2016-05-02,118.57
Facebook,FB,2016-04-29,117.58
Facebook,FB,2016-04-28,116.73
Facebook,FB,2016-04-27,108.89
Facebook,FB,2016-04-26,108.76
Facebook,FB,2016-04-25,110.1
Facebook,FB,2016-04-22,110.56
Facebook,FB,2016-04-21,113.44
Facebook,FB,2016-04-20,112.42
Facebook,FB,2016-04-19,112.29
Facebook,FB,2016-04-18,110.45
Facebook,FB,2016-04-15,109.64
Facebook,FB,2016-04-14,110.84
Facebook,FB,2016-04-13,110.51
Facebook,FB,2016-04-12,110.61
Facebook,FB,2016-04-11,108.99
Facebook,FB,2016-04-08,110.63
Facebook,FB,2016-04-07,113.64
Facebook,FB,2016-04-06,113.71
Facebook,FB,2016-04-05,112.22
Facebook,FB,2016-04-04,112.55
Facebook,FB,2016-04-01,116.06
Facebook,FB,2016-03-31,114.1
Facebook,FB,2016-03-30,114.7
Facebook,FB,2016-03-29,116.14
Facebook,FB,2016-03-28,113.69
Facebook,FB,2016-03-24,113.05
Facebook,FB,2016-03-23,112.54
Facebook,FB,2016-03-22,112.25
Facebook,FB,2016-03-21,111.85
Facebook,FB,2016-03-18,111.45
Facebook,FB,2016-03-17,111.02
Facebook,FB,2016-03-16,112.18
Facebook,FB,2016-03-15,110.67
Facebook,FB,2016-03-14,109.89
Facebook,FB,2016-03-11,109.41
Facebook,FB,2016-03-10,107.32
Facebook,FB,2016-03-09,107.51
Facebook,FB,2016-03-08,105.93
Facebook,FB,2016-03-07,105.73
Facebook,FB,2016-03-04,108.39
Facebook,FB,2016-03-03,109.58
Facebook,FB,2016-03-02,109.95
Facebook,FB,2016-03-01,109.82
Facebook,FB,2016-02-29,106.92
Facebook,FB,2016-02-26,107.92
Facebook,FB,2016-02-25,108.07
Facebook,FB,2016-02-24,106.88
Facebook,FB,2016-02-23,105.46
Facebook,FB,2016-02-22,107.16
Facebook,FB,2016-02-19,104.57
Facebook,FB,2016-02-18,103.47
Facebook,FB,2016-02-17,105.2
Facebook,FB,2016-02-16,101.61
Facebook,FB,2016-02-12,102.01
Facebook,FB,2016-02-11,101.91
Facebook,FB,2016-02-10,101
Facebook,FB,2016-02-09,99.54
Facebook,FB,2016-02-08,99.75
Facebook,FB,2016-02-05,104.07
Facebook,FB,2016-02-04,110.49
Facebook,FB,2016-02-03,112.69
Facebook,FB,2016-02-02,114.61
Facebook,FB,2016-02-01,115.09
Facebook,FB,2016-01-29,112.21
Facebook,FB,2016-01-28,109.11
Facebook,FB,2016-01-27,94.45
Facebook,FB,2016-01-26,97.34
Facebook,FB,2016-01-25,97.01
Facebook,FB,2016-01-22,97.94
Facebook,FB,2016-01-21,94.16
Facebook,FB,2016-01-20,94.35
Facebook,FB,2016-01-19,95.26
Facebook,FB,2016-01-15,94.97
Facebook,FB,2016-01-14,98.37
Facebook,FB,2016-01-13,95.44
Facebook,FB,2016-01-12,99.37
Facebook,FB,2016-01-11,97.51
Facebook,FB,2016-01-08,97.33
Facebook,FB,2016-01-07,97.92
Facebook,FB,2016-01-06,102.97
Facebook,FB,2016-01-05,102.73
Facebook,FB,2016-01-04,102.22
Facebook,FB,2015-12-31,104.66
Facebook,FB,2015-12-30,106.22
Facebook,FB,2015-12-29,107.26
Facebook,FB,2015-12-28,105.93
Facebook,FB,2015-12-24,105.02
Facebook,FB,2015-12-23,104.63
Facebook,FB,2015-12-22,105.51
Facebook,FB,2015-12-21,104.77
Facebook,FB,2015-12-18,104.04
Facebook,FB,2015-12-17,106.22
Facebook,FB,2015-12-16,106.79
Facebook,FB,2015-12-15,104.55
Facebook,FB,2015-12-14,104.66
Facebook,FB,2015-12-11,102.12
Facebook,FB,2015-12-10,105.42
Facebook,FB,2015-12-09,104.6
Facebook,FB,2015-12-08,106.49
Facebook,FB,2015-12-07,105.61
Facebook,FB,2015-12-04,106.18
Facebook,FB,2015-12-03,104.38
Facebook,FB,2015-12-02,106.07
Facebook,FB,2015-12-01,107.12
Facebook,FB,2015-11-30,104.24
Facebook,FB,2015-11-27,105.45
Facebook,FB,2015-11-25,105.41
Facebook,FB,2015-11-24,105.74
Facebook,FB,2015-11-23,106.95
Facebook,FB,2015-11-20,107.32
Facebook,FB,2015-11-19,106.26
Facebook,FB,2015-11-18,107.77
Facebook,FB,2015-11-17,105.13
Facebook,FB,2015-11-16,104.04
Facebook,FB,2015-11-13,103.95
Facebook,FB,2015-11-12,108.02
Facebook,FB,2015-11-11,109.01
Facebook,FB,2015-11-10,107.91
Facebook,FB,2015-11-09,106.49
Facebook,FB,2015-11-06,107.1
Facebook,FB,2015-11-05,108.76
Facebook,FB,2015-11-04,103.94
Facebook,FB,2015-11-03,102.58
Facebook,FB,2015-11-02,103.31
Facebook,FB,2015-10-30,101.97
Facebook,FB,2015-10-29,104.88
Facebook,FB,2015-10-28,104.2
Facebook,FB,2015-10-27,103.7
Facebook,FB,2015-10-26,103.77
Facebook,FB,2015-10-23,102.19
Facebook,FB,2015-10-22,99.67
Facebook,FB,2015-10-21,97.11
Facebook,FB,2015-10-20,97
Facebook,FB,2015-10-19,98.47
Facebook,FB,2015-10-16,97.54
Facebook,FB,2015-10-15,95.96
Facebook,FB,2015-10-14,94.07
Facebook,FB,2015-10-13,94.12
Facebook,FB,2015-10-12,94.26
Facebook,FB,2015-10-09,93.24
Facebook,FB,2015-10-08,92.47
Facebook,FB,2015-10-07,92.4
Facebook,FB,2015-10-06,92.8
Facebook,FB,2015-10-05,94.01
Facebook,FB,2015-10-02,92.07
Facebook,FB,2015-10-01,90.95
Facebook,FB,2015-09-30,89.9
Facebook,FB,2015-09-29,86.67
Facebook,FB,2015-09-28,89.21
Facebook,FB,2015-09-25,92.77
Facebook,FB,2015-09-24,94.41
Facebook,FB,2015-09-23,93.97
Facebook,FB,2015-09-22,92.96
Facebook,FB,2015-09-21,95.55
Facebook,FB,2015-09-18,94.4
Facebook,FB,2015-09-17,94.34
Facebook,FB,2015-09-16,93.45
Facebook,FB,2015-09-15,92.9
Facebook,FB,2015-09-14,92.31
Facebook,FB,2015-09-11,92.05
Facebook,FB,2015-09-10,91.98
Facebook,FB,2015-09-09,90.44
Facebook,FB,2015-09-08,89.53
Facebook,FB,2015-09-04,88.26
Facebook,FB,2015-09-03,88.15
Facebook,FB,2015-09-02,89.89
Facebook,FB,2015-09-01,87.23
Facebook,FB,2015-08-31,89.43
Facebook,FB,2015-08-28,91.01
Facebook,FB,2015-08-27,89.73
Facebook,FB,2015-08-26,87.19
Facebook,FB,2015-08-25,83
Facebook,FB,2015-08-24,82.09
Facebook,FB,2015-08-21,86.06
Facebook,FB,2015-08-20,90.56
Facebook,FB,2015-08-19,95.31
Facebook,FB,2015-08-18,95.17
Facebook,FB,2015-08-17,93.93
Facebook,FB,2015-08-14,94.42
Facebook,FB,2015-08-13,93.43
Facebook,FB,2015-08-12,94.19
Facebook,FB,2015-08-11,93.62
Facebook,FB,2015-08-10,94.15
Facebook,FB,2015-08-07,94.3
Facebook,FB,2015-08-06,95.12
Facebook,FB,2015-08-05,96.44
Facebook,FB,2015-08-04,94.06
Facebook,FB,2015-08-03,94.14
Facebook,FB,2015-07-31,94.01
Facebook,FB,2015-07-30,95.21
Facebook,FB,2015-07-29,96.99
Facebook,FB,2015-07-28,95.29
Facebook,FB,2015-07-27,94.17
Facebook,FB,2015-07-24,96.95
Facebook,FB,2015-07-23,95.44
Facebook,FB,2015-07-22,97.04
Facebook,FB,2015-07-21,98.39
Facebook,FB,2015-07-20,97.91
Facebook,FB,2015-07-17,94.97
Facebook,FB,2015-07-16,90.85
Facebook,FB,2015-07-15,89.76
Facebook,FB,2015-07-14,89.68
Facebook,FB,2015-07-13,90.1
Facebook,FB,2015-07-10,87.95
Facebook,FB,2015-07-09,85.88
Facebook,FB,2015-07-08,85.65
Facebook,FB,2015-07-07,87.22
Facebook,FB,2015-07-06,87.55
Facebook,FB,2015-07-02,87.28
Facebook,FB,2015-07-01,86.91
Facebook,FB,2015-06-30,85.76
Facebook,FB,2015-06-29,85.8
Facebook,FB,2015-06-26,88.01
Facebook,FB,2015-06-25,87.98
Facebook,FB,2015-06-24,88.86
Facebook,FB,2015-06-23,87.88
Facebook,FB,2015-06-22,84.74
Facebook,FB,2015-06-19,82.51
Facebook,FB,2015-06-18,82.9
Facebook,FB,2015-06-17,81.79
Facebook,FB,2015-06-16,81.06
Facebook,FB,2015-06-15,80.71
Facebook,FB,2015-06-12,81.53
Facebook,FB,2015-06-11,81.83
Facebook,FB,2015-06-10,82.16
Facebook,FB,2015-06-09,80.67
Facebook,FB,2015-06-08,80.67
Facebook,FB,2015-06-05,82.14
Facebook,FB,2015-06-04,82.05
Facebook,FB,2015-06-03,82.44
Facebook,FB,2015-06-02,80.44
Facebook,FB,2015-06-01,80.29
Facebook,FB,2015-05-29,79.19
Facebook,FB,2015-05-28,80.14
Facebook,FB,2015-05-27,80.55
Facebook,FB,2015-05-26,79.34
Facebook,FB,2015-05-22,80.54
Facebook,FB,2015-05-21,80.48
Facebook,FB,2015-05-20,80.55
Facebook,FB,2015-05-19,80.63
Facebook,FB,2015-05-18,80.88
Facebook,FB,2015-05-15,80.42
Facebook,FB,2015-05-14,81.37
Facebook,FB,2015-05-13,78.44
Facebook,FB,2015-05-12,77.46
Facebook,FB,2015-05-11,78.01
Facebook,FB,2015-05-08,78.51
Facebook,FB,2015-05-07,78.42
Facebook,FB,2015-05-06,78.1
Facebook,FB,2015-05-05,77.56
Facebook,FB,2015-05-04,78.81
Facebook,FB,2015-05-01,78.99
Facebook,FB,2015-04-30,78.77
Facebook,FB,2015-04-29,80.46
Facebook,FB,2015-04-28,80.68
Facebook,FB,2015-04-27,81.91
Facebook,FB,2015-04-24,81.53
Facebook,FB,2015-04-23,82.41
Facebook,FB,2015-04-22,84.63
Facebook,FB,2015-04-21,83.62
Facebook,FB,2015-04-20,83.09
Facebook,FB,2015-04-17,80.78
Facebook,FB,2015-04-16,82.31
Facebook,FB,2015-04-15,82.7
Facebook,FB,2015-04-14,83.52
Facebook,FB,2015-04-13,83.01
Facebook,FB,2015-04-10,82.04
Facebook,FB,2015-04-09,82.17
Facebook,FB,2015-04-08,82.28
Facebook,FB,2015-04-07,82.32
Facebook,FB,2015-04-06,82.44
